datetime,open,high,low,close,volume
2025-10-03 07:00:00,155.4,155.55,146.0,153.95,14550
2025-10-03 07:15:00,152.75,157.6,152.5,156.65,28425
2025-10-03 07:30:00,156.65,163.0,152.15,161.45,38025
2025-10-03 07:45:00,161.95,161.95,152.0,152.2,18825
2025-10-03 08:00:00,152.2,154.8,147.45,150.8,22875
2025-10-03 08:15:00,150.8,154.35,147.0,152.0,19950
2025-10-03 08:30:00,152.0,155.0,144.0,144.95,14775
2025-10-03 08:45:00,144.0,149.45,144.0,149.45,16650
2025-10-03 09:00:00,150.0,173.9,150.0,169.9,30150
2025-10-03 09:15:00,169.9,177.0,166.75,177.0,24300
2025-10-03 09:30:00,177.35,181.9,173.7,175.05,36975
2025-10-03 09:45:00,175.0,178.55,170.1,175.1,50925
2025-10-06 03:45:00,174.85,185.95,166.6,166.6,72600
2025-10-06 04:00:00,166.6,185.3,161.25,184.7,78450
2025-10-06 04:15:00,185.3,197.85,184.0,192.65,76500
2025-10-06 04:30:00,192.65,201.95,191.0,199.8,60225
2025-10-06 04:45:00,200.0,205.95,199.45,199.45,106500
2025-10-06 05:00:00,199.45,210.0,197.5,203.3,29400
2025-10-06 05:15:00,202.0,210.0,195.65,209.0,33525
2025-10-06 05:30:00,209.0,214.95,203.9,214.85,54675
2025-10-06 05:45:00,213.95,225.0,206.25,225.0,62700
2025-10-06 06:00:00,225.0,229.35,219.05,225.0,42075
2025-10-06 06:15:00,224.0,225.5,215.5,218.2,33300
2025-10-06 06:30:00,218.45,226.85,218.45,226.4,17325
2025-10-06 06:45:00,227.0,231.55,226.0,227.2,96525
2025-10-06 07:00:00,227.3,230.8,222.75,230.0,13575
2025-10-06 07:15:00,230.35,243.7,230.35,243.7,76350
2025-10-06 07:30:00,243.65,260.1,242.45,258.2,62100
2025-10-06 07:45:00,258.2,271.15,253.85,271.15,29700
2025-10-06 08:00:00,271.4,288.0,271.4,277.05,56100
2025-10-06 08:15:00,277.05,279.8,257.7,275.8,83550
2025-10-06 08:30:00,275.85,279.1,263.7,266.85,44850
2025-10-06 08:45:00,266.85,271.4,258.0,262.4,21675
2025-10-06 09:00:00,261.9,271.95,261.9,267.05,25575
2025-10-06 09:15:00,267.05,277.8,261.35,273.95,45075
2025-10-06 09:30:00,273.95,275.0,265.7,271.15,41475
2025-10-06 09:45:00,271.4,275.0,266.55,272.0,56550
2025-10-07 03:45:00,274.95,294.75,271.0,291.45,80775
2025-10-07 04:00:00,291.95,311.0,284.45,310.3,48075
2025-10-07 04:15:00,311.95,348.8,309.65,335.55,96600
2025-10-07 04:30:00,337.8,352.75,337.8,344.2,22050
2025-10-07 04:45:00,344.2,348.6,331.05,337.55,21225
2025-10-07 05:00:00,337.55,349.95,324.7,333.05,11475
2025-10-07 05:15:00,333.05,335.15,318.5,320.55,18450
2025-10-07 05:30:00,320.55,329.4,312.0,316.2,59175
2025-10-07 05:45:00,316.2,319.95,284.0,302.0,55875
2025-10-07 06:00:00,302.4,302.4,277.25,293.95,18300
2025-10-07 06:15:00,293.95,304.9,290.65,298.75,54975
2025-10-07 06:30:00,302.0,330.25,302.0,317.95,64050
2025-10-07 06:45:00,317.95,324.25,308.05,322.7,28425
2025-10-07 07:00:00,321.9,328.35,318.0,326.3,25125
2025-10-07 07:15:00,326.3,330.4,317.75,328.9,26925
2025-10-07 07:30:00,329.3,340.0,327.6,336.0,38925
2025-10-07 07:45:00,336.0,344.45,336.0,340.0,10650
2025-10-07 08:00:00,340.0,355.4,322.1,353.75,36525
2025-10-07 08:15:00,354.35,358.8,340.8,342.1,27825
2025-10-07 08:30:00,342.1,352.9,336.0,349.15,17325
2025-10-07 08:45:00,347.95,352.9,312.4,318.5,22575
2025-10-07 09:00:00,315.05,324.75,292.25,302.0,71400
2025-10-07 09:15:00,300.0,317.05,300.0,304.95,19125
2025-10-07 09:30:00,304.95,304.95,280.2,281.45,40125
2025-10-07 09:45:00,281.45,290.0,281.45,287.0,117225
2025-10-08 03:45:00,284.65,323.4,259.7,321.85,140400
2025-10-08 04:00:00,321.05,331.45,311.0,320.0,67125
2025-10-08 04:15:00,320.0,321.35,290.4,305.55,41775
2025-10-08 04:30:00,303.9,309.35,289.05,295.5,28350
2025-10-08 04:45:00,294.3,296.65,273.9,281.15,34425
2025-10-08 05:00:00,281.15,285.0,265.1,276.5,34650
2025-10-08 05:15:00,276.5,276.5,243.15,248.0,62925
